Time,Pitch,Error,dError,IntError,ControlSignal
31294,-3.49429,-1.66968,-25.1732,3.94612,-16.6968
31299,-3.59825,-1.77363,-23.2456,3.93818,-17.7363
31303,-3.70245,-1.87784,-23.9558,3.93001,-18.7784
31307,-3.77083,-1.94622,-15.7138,3.92155,-19.4622
31312,-3.80528,-1.98067,-8.10818,3.91313,-19.8067
31316,-3.84964,-2.02503,-10.6296,3.90468,-20.2503
31320,-3.88765,-2.06304,-8.57583,3.89554,-20.6304
31325,-3.92334,-2.09873,-8.40935,3.88663,-20.9873
31329,-3.97534,-2.15072,-12.4541,3.87765,-21.5072
31333,-4.04298,-2.21837,-16.2451,3.86841,-22.1837
31337,-4.11138,-2.28676,-16.548,3.85896,-22.8676
31341,-4.15847,-2.33386,-11.2531,3.84919,-23.3386
31345,-4.20625,-2.38164,-11.4609,3.83926,-23.8164
31350,-4.24604,-2.42142,-9.10854,3.82869,-24.2142
31354,-4.28503,-2.46042,-8.98577,3.81801,-24.6042
31358,-4.32344,-2.49883,-8.70931,3.80699,-24.9883
31363,-4.37114,-2.54653,-10.031,3.79488,-25.4653
31368,-4.4104,-2.58578,-9.07036,3.78369,-25.8578
31372,-4.44321,-2.6186,-7.89441,3.77281,-26.186
31376,-4.48179,-2.65718,-9.22935,3.7617,-26.5718
31380,-4.52762,-2.70301,-10.5217,3.74992,-27.0301
31385,-4.56073,-2.73612,-7.70872,3.73817,-27.3612
31389,-4.5946,-2.76998,-8.20738,3.72674,-27.6998
31393,-4.63259,-2.80797,-9.1301,3.71506,-28.0797
31397,-4.66959,-2.84497,-8.30949,3.70239,-28.4497
31401,-4.70456,-2.87995,-8.33854,3.69031,-28.7995
31406,-4.737,-2.91239,-7.35177,3.67746,-29.1239
31410,-4.80579,-2.98118,-15.1613,3.66394,-29.8118
31415,-4.75457,-2.92996,12.164,3.6516,-29.2996
31419,-4.67663,-2.85201,18.7395,3.63974,-28.5201
31423,-4.69307,-2.86846,-3.77215,3.62723,-28.6846
31428,-4.72105,-2.89643,-6.41063,3.61459,-28.9643
31432,-4.72625,-2.90164,-1.25793,3.60258,-29.0164
31436,-4.6726,-2.84799,12.8635,3.5907,-28.4799
31440,-4.63704,-2.81242,8.24717,3.57857,-28.1242
31444,-4.66662,-2.84201,-6.92145,3.56642,-28.4201
31449,-4.65233,-2.82771,3.39694,3.55452,-28.2771
31453,-4.63037,-2.80575,5.30148,3.5429,-28.0575
31457,-4.58441,-2.7598,11.0819,3.53146,-27.598
31461,-4.54518,-2.72057,9.39942,3.5201,-27.2057
31465,-4.50204,-2.67742,10.2841,3.50887,-26.7742
31469,-4.41212,-2.58751,21.8219,3.49821,-25.8751
31474,-4.29096,-2.46635,27.9799,3.48753,-24.6635
31478,-4.16417,-2.33956,29.1584,3.47736,-23.3956
31482,-4.01473,-2.19011,34.6494,3.46791,-21.9011
31487,-3.89269,-2.06808,29.3879,3.45932,-20.6808
31491,-3.78034,-1.95573,27.1098,3.45122,-19.5573
31495,-3.68802,-1.86341,22.3016,3.4435,-18.6341
31499,-3.61242,-1.78781,16.5085,3.43531,-17.8781
31504,-3.52892,-1.7043,19.9425,3.42818,-17.043
31508,-3.44247,-1.61786,20.4119,3.42133,-16.1786
31512,-3.36252,-1.5379,17.9302,3.41447,-15.379
31517,-3.30247,-1.47785,14.1046,3.40818,-14.7785
31521,-3.24629,-1.42168,13.2529,3.40215,-14.2168
31525,-3.16942,-1.3448,18.6027,3.39659,-13.448
31529,-3.08145,-1.25684,21.0638,3.39134,-12.5684
31533,-2.98388,-1.15926,23.1274,3.38645,-11.5926
31538,-2.88159,-1.05697,22.8034,3.38171,-10.5697
31542,-2.74506,-0.920452,30.1621,3.37755,-9.20452
31546,-2.61864,-0.794032,30.9812,3.37431,-7.94032
31551,-2.50569,-0.681075,27.0614,3.37146,-6.81075
31555,-2.39993,-0.575315,25.5445,3.36908,-5.75315
31559,-2.31323,-0.488616,20.0361,3.36697,-4.88616
31563,-2.24161,-0.416993,16.4492,3.36515,-4.16993
31568,-2.17645,-0.351832,15.4201,3.36367,-3.51832
31572,-2.14253,-0.317922,8.07947,3.36233,-3.17922
31576,-2.07157,-0.246962,16.4303,3.36126,-2.46962
31580,-1.94287,-0.118254,29.7757,3.36075,-1.18254
31585,-1.83018,-0.00556934,26.8555,3.36073,-0.0556934
31589,-1.7452,0.0794096,20.336,3.36106,0.794096
31593,-1.67232,0.152294,17.309,3.3617,1.52294
31597,-1.56608,0.258536,25.5675,3.36278,2.58536
31601,-1.43823,0.386388,30.7232,3.36438,3.86388
31606,-1.31314,0.51147,26.868,3.36677,5.1147
31610,-1.19738,0.627232,26.2658,3.36953,6.27232
31615,-1.07401,0.750602,29.2264,3.3727,7.50602
31619,-0.937446,0.887167,32.7558,3.3764,8.87167
31623,-0.794937,1.02968,32.972,3.38085,10.2968
31627,-0.666309,1.1583,29.9671,3.38582,11.583
31632,-0.543338,1.28127,29.9518,3.39108,12.8127
31636,-0.408027,1.41659,32.1442,3.39704,14.1659
31640,-0.270835,1.55378,32.5066,3.4036,15.5378
31644,-0.150559,1.67405,28.235,3.41073,16.7405
31649,-0.0402072,1.78441,25.7705,3.41837,17.8441
31653,0.0878915,1.9125,30.4925,3.42641,19.125
31657,0.216243,2.04086,31.2107,3.4348,20.4086
31661,0.340618,2.16523,30.0093,3.44377,21.6523
31665,0.471669,2.29628,31.1271,3.45344,22.9628
31669,0.594057,2.41867,29.1036,3.46361,24.1867
31674,0.722792,2.5474,29.7936,3.47462,25.474
31678,0.848335,2.67295,29.0065,3.48619,26.7295
31682,0.974649,2.79926,28.7753,3.49848,27.9926
31687,1.08767,2.91228,26.996,3.51067,29.1228
31691,1.20285,3.02746,27.8909,3.52317,30.2746
31695,1.3075,3.13211,24.783,3.5364,31.3211
31699,1.40487,3.22948,23.4671,3.5498,32.2948
31703,1.52081,3.34543,27.9512,3.56367,33.4543
31708,1.63422,3.45883,25.8534,3.57885,34.5883
31712,1.73896,3.56357,25.3418,3.59357,35.6357
31716,1.82985,3.65447,21.9652,3.6087,36.5447
31720,1.94772,3.77233,27.2776,3.625,37.7233
31725,2.09092,3.91553,33.1545,3.64191,39.1553
31729,2.18109,4.0057,21.8998,3.6584,40.057
31733,2.09006,3.91467,-21.7037,3.67482,39.1467
31737,1.83138,3.656,-63.4949,3.68972,36.56
31742,1.42727,3.25188,-82.3806,3.70567,32.5188
31746,0.835314,2.65993,-128.027,3.71797,26.5993
31751,0.394526,2.21914,-104.141,3.72736,22.1914
31755,-0.107085,1.71753,-115.204,3.73484,17.1753
31759,-0.674559,1.15005,-131.917,3.73978,11.5005
31764,-1.20072,0.623889,-126.555,3.74238,6.23889
31768,-1.63667,0.187941,-104.19,3.74316,1.87941
31772,-1.89907,-0.0744548,-63.1899,3.74286,-0.744548
31776,-2.16628,-0.341664,-61.5265,3.74137,-3.41664
31781,-2.62486,-0.80025,-105.933,3.73791,-8.0025
31785,-3.0271,-1.20249,-97.718,3.73296,-12.0249
31789,-3.24082,-1.41621,-50.9389,3.72702,-14.1621
31793,-3.51945,-1.69484,-66.5339,3.71992,-16.9484
31797,-3.73552,-1.9109,-51.2396,3.71186,-19.109
31801,-3.8633,-2.03868,-30.3511,3.70328,-20.3868
31806,-3.98184,-2.15722,-27.3254,3.69392,-21.5722
31810,-4.08998,-2.26537,-23.0455,3.68329,-22.6537
31815,-4.33061,-2.506,-58.4494,3.67297,-25.06
31819,-4.2599,-2.43529,17.373,3.66306,-24.3529
31823,-4.10503,-2.28042,33.2825,3.65245,-22.8042
31828,-3.97442,-2.1498,31.2934,3.64348,-21.498
31832,-3.63706,-1.81245,81.7148,3.63599,-18.1245
31836,-3.52566,-1.70105,27.0265,3.62898,-17.0105
31840,-3.42857,-1.60395,23.5708,3.62237,-16.0395
31844,-3.29475,-1.47013,30.9707,3.61602,-14.7013
31848,-3.24793,-1.42332,10.9737,3.60995,-14.2332
31853,-3.11193,-1.28731,32.7411,3.6046,-12.8731
31857,-3.07961,-1.25499,8.00548,3.59954,-12.5499
31861,-2.87612,-1.05151,49.519,3.59522,-10.5151
31865,-2.64355,-0.818934,57.8379,3.59192,-8.18934
31869,-2.53007,-0.705454,27.5407,3.58902,-7.05454
31873,-2.34781,-0.523202,44.7429,3.58688,-5.23202
31877,-2.19108,-0.366464,38.1871,3.58538,-3.66464
31881,-2.11795,-0.293341,17.8925,3.58418,-2.93341
31885,-2.04717,-0.222561,17.2781,3.58327,-2.22561
31889,-2.05883,-0.234218,-2.83933,3.58231,-2.34218
31893,-2.0652,-0.240585,-1.55529,3.58132,-2.40585
31898,-2.08403,-0.259416,-4.48568,3.58023,-2.59416
31902,-2.15065,-0.326032,-15.4893,3.57883,-3.26032
31906,-2.16247,-0.337861,-2.64068,3.57732,-3.37861
31911,-2.18792,-0.363309,-5.80439,3.57573,-3.63309
31915,-2.16686,-0.34225,4.86392,3.57424,-3.4225
31920,-2.15933,-0.334722,1.70832,3.57277,-3.34722
31924,-2.14897,-0.324353,2.50859,3.57143,-3.24353
31928,-2.13307,-0.308458,3.92969,3.57018,-3.08458
31932,-2.16269,-0.338081,-7.29441,3.56881,-3.38081
31936,-2.20004,-0.375427,-9.11667,3.56727,-3.75427
31940,-2.26405,-0.43944,-15.1489,3.56541,-4.3944
31944,-2.32672,-0.502112,-14.8676,3.5633,-5.02112
31949,-2.35725,-0.532633,-7.3422,3.56108,-5.32633
31953,-2.38926,-0.564643,-7.69725,3.55873,-5.64643
31957,-2.42999,-0.605382,-10.1411,3.5563,-6.05382
31961,-2.48481,-0.660194,-13.4765,3.55362,-6.60194
31965,-2.5213,-0.696686,-8.98877,3.55079,-6.96686
31969,-2.56694,-0.742328,-11.1686,3.54775,-7.42328
31973,-2.62261,-0.798,-13.6236,3.54449,-7.98
31977,-2.68867,-0.864055,-16.258,3.54098,-8.64055
31981,-2.76535,-0.940738,-18.9294,3.53717,-9.40738
31985,-2.83483,-1.01022,-17.152,3.53308,-10.1022
31989,-2.89036,-1.06575,-13.7606,3.52878,-10.6575
31993,-2.95216,-1.12755,-15.0959,3.52416,-11.2755
31997,-3.01274,-1.18813,-14.8706,3.51932,-11.8813
32002,-3.07686,-1.25225,-14.9556,3.51395,-12.5225
32006,-3.15408,-1.32947,-18.0914,3.50828,-13.2947
32010,-3.22925,-1.40464,-16.9692,3.50206,-14.0464
32015,-3.3141,-1.48948,-19.3268,3.49552,-14.8948
32019,-3.38959,-1.56498,-18.4008,3.4891,-15.6498
32023,-3.47514,-1.65052,-20.1988,3.48211,-16.5052
32027,-3.56051,-1.73589,-19.9134,3.47467,-17.3589
32031,-3.64192,-1.81731,-19.75,3.46717,-18.1731
32036,-3.72243,-1.89781,-19.4756,3.45933,-18.9781
32040,-3.80366,-1.97904,-19.6664,3.45115,-19.7904
32044,-3.8772,-2.05259,-17.6304,3.44259,-20.5259
32048,-3.96916,-2.14454,-20.8361,3.43313,-21.4454
32053,-4.04914,-2.22453,-18.9563,3.42374,-22.2453
32057,-4.12116,-2.29655,-17.7398,3.41442,-22.9655
32061,-4.21069,-2.38608,-21.9546,3.40469,-23.8608
32065,-4.29581,-2.4712,-21.1501,3.39474,-24.712
32069,-4.37167,-2.54706,-18.8466,3.38449,-25.4706
32073,-4.47263,-2.64802,-25.0327,3.37381,-26.4802
32077,-4.58623,-2.76161,-27.9036,3.36257,-27.6161
32081,-4.63702,-2.81241,-12.7642,3.35138,-28.1241
32085,-4.57256,-2.74795,16.4146,3.34059,-27.4795
32089,-4.49058,-2.66596,20.2952,3.32982,-26.6596
32093,-4.39728,-2.57267,22.772,3.31928,-25.7267
32097,-4.30396,-2.47934,22.9386,3.30919,-24.7934
32101,-4.1826,-2.35799,29.2598,3.29941,-23.5799
32105,-4.09272,-2.2681,21.4994,3.28993,-22.681
32109,-4.0384,-2.21379,13.1629,3.28079,-22.1379
32114,-3.9551,-2.13049,18.75,3.27133,-21.3049
32120,-3.88999,-2.06538,10.7222,3.25878,-20.6538
32124,-3.84124,-2.01662,10.9509,3.24981,-20.1662
32129,-3.80731,-1.9827,8.1608,3.24156,-19.827
32133,-3.75401,-1.92939,12.9934,3.23365,-19.2939
32137,-3.64386,-1.81925,26.1565,3.22599,-18.1925
32141,-3.52567,-1.70106,29.5752,3.21919,-17.0106
32145,-3.40602,-1.58141,30.1168,3.21291,-15.8141
32149,-3.28837,-1.46375,29.876,3.20714,-14.6375
32153,-3.19849,-1.37388,23.0979,3.2018,-13.7388
32157,-3.10543,-1.28082,23.8574,3.1968,-12.8082
32160,-3.01686,-1.19224,22.6091,3.19213,-11.9224
32164,-2.96625,-1.14164,12.823,3.18762,-11.4164
32168,-2.95539,-1.13078,2.71725,3.18311,-11.3078
32172,-2.98247,-1.15785,-6.77034,3.17848,-11.5785
32176,-3.03461,-1.21,-12.9728,3.17361,-12.1
32180,-3.11147,-1.28686,-19.1857,3.16846,-12.8686
32184,-3.16625,-1.34164,-13.7463,3.16311,-13.4164
32188,-3.24059,-1.41598,-18.4278,3.1574,-14.1598
32192,-3.31711,-1.4925,-18.8553,3.15134,-14.925
32196,-3.36085,-1.53624,-11.0481,3.14526,-15.3624
32200,-3.36605,-1.54143,-1.34503,3.1393,-15.4143
32204,-3.33868,-1.51407,6.81279,3.13322,-15.1407
32209,-3.26939,-1.44478,16.2788,3.12707,-14.4478
32213,-3.22109,-1.39648,11.6279,3.12127,-13.9648
32217,-3.15185,-1.32724,16.5847,3.11573,-13.2724
32221,-3.09384,-1.26923,14.5742,3.11068,-12.6923
32225,-3.00086,-1.17625,20.744,3.10541,-11.7625
32230,-2.90314,-1.07853,22.2817,3.10068,-10.7853
32234,-2.77264,-0.948032,28.7629,3.09637,-9.48032
32239,-2.59391,-0.769302,39.1464,3.09286,-7.69302
32245,-2.26749,-0.442875,49.8616,3.08996,-4.42875
32251,-2.00392,-0.179308,49.0943,3.089,-1.79308
32256,-1.74288,0.0817322,50.1531,3.08943,0.817322
32261,-1.48677,0.337845,50.8551,3.09113,3.37845
32270,-0.93728,0.887333,58.9031,3.0994,8.87333
32275,-0.670258,1.15436,57.1281,3.1048,11.5436
32280,-0.376177,1.44844,59.7299,3.11193,14.4844
32287,0.0614233,1.88604,62.6022,3.12512,18.8604
32293,0.383947,2.20856,57.9881,3.1374,22.0856
32298,0.731247,2.55586,62.5785,3.15158,25.5586
32303,1.01992,2.84453,58.7869,3.16555,28.4453
32308,1.32347,3.14808,58.6195,3.18185,31.4808
32317,1.92806,3.75267,69.5314,3.21448,37.5267
32322,2.20282,4.02743,58.0333,3.23355,40.2743
32326,2.5695,4.39411,75.612,3.25486,43.9411
32331,2.9438,4.76841,90.0839,3.27467,47.6841
32335,2.80942,4.63403,-32.5833,3.29379,46.3403
32339,2.57907,4.40368,-52.8987,3.31296,44.0368
32343,2.44045,4.26506,-33.5645,3.33058,42.6506
32348,1.89845,3.72307,-124.624,3.34677,37.2307
32352,1.47544,3.30005,-101.922,3.36046,33.0005
32356,0.742404,2.56702,-177.349,3.37107,25.6702
32360,0.0216428,1.84626,-165.429,3.37912,18.4626
32364,-0.510164,1.31445,-123.023,3.3848,13.1445
32369,-1.1654,0.659208,-147.594,3.38773,6.59208
32373,-1.56264,0.261978,-94.5046,3.38883,2.61978
32377,-2.06908,-0.244469,-120.929,3.3878,-2.44469
32382,-2.62398,-0.799364,-122.85,3.38419,-7.99364
32386,-2.99254,-1.16793,-81.2083,3.37889,-11.6793
32391,-3.37458,-1.54997,-91.738,3.37244,-15.4997
32395,-3.68498,-1.86037,-74.5499,3.36469,-18.6037
32399,-4.11605,-2.29143,-103.606,3.35516,-22.9143
32403,-4.58646,-2.76185,-106.094,3.34291,-27.6185
32408,-4.68547,-2.86085,-23.6103,3.33092,-28.6085
32412,-4.80527,-2.98066,-25.2951,3.3168,-29.8066
32417,-4.82854,-3.00392,-5.42436,3.30391,-30.0392
32421,-4.96344,-3.13883,-32.3073,3.29081,-31.3883
32425,-4.95501,-3.1304,1.97689,3.27746,-31.304
32429,-4.71339,-2.88878,59.4386,3.26572,-28.8878
32433,-4.54899,-2.72438,41.068,3.25482,-27.2438
32437,-4.13975,-2.31514,105.69,3.24585,-23.1514
32441,-3.82992,-2.00531,78.9732,3.23798,-20.0531
32445,-3.62492,-1.80031,49.4573,3.23052,-18.0031
32449,-3.31865,-1.49404,75.6892,3.22448,-14.9404
32453,-3.19034,-1.36573,32.6389,3.21911,-13.6573
32457,-3.00633,-1.18172,47.0044,3.21448,-11.8172
32461,-2.82375,-0.999139,46.7116,3.21058,-9.99139
32465,-2.73693,-0.912321,21.9802,3.20697,-9.12321
32469,-2.57225,-0.747636,36.1934,3.20357,-7.47636
32473,-2.47998,-0.655368,22.5317,3.20089,-6.55368
32477,-2.37512,-0.550502,25.4285,3.19862,-5.50502
32482,-2.24452,-0.41991,30.5849,3.19682,-4.1991
32486,-2.17263,-0.348019,16.7213,3.19533,-3.48019
32490,-2.07772,-0.253111,21.8223,3.19423,-2.53111
32494,-2.0322,-0.207588,11.2501,3.19339,-2.07588
32498,-1.97678,-0.15217,14.0222,3.19278,-1.5217
32502,-1.93097,-0.106356,11.5909,3.19236,-1.06356
32506,-1.92601,-0.101397,1.24692,3.19196,-1.01397
32511,-1.90561,-0.0809977,4.3051,3.19158,-0.809977
32515,-1.92001,-0.095399,-3.52836,3.19119,-0.95399
32519,-1.93327,-0.108659,-3.29033,3.19075,-1.08659
32523,-1.93613,-0.111517,-0.696157,3.19029,-1.11517
32527,-1.95949,-0.134879,-5.67596,3.18974,-1.34879
32531,-1.97322,-0.148612,-3.42607,3.18914,-1.48612
32535,-2.00269,-0.178072,-7.46484,3.18844,-1.78072
32540,-2.06124,-0.236622,-14.1039,3.18746,-2.36622
32544,-2.11582,-0.291207,-13.2828,3.18626,-2.91207
32548,-2.18443,-0.359814,-16.0921,3.18473,-3.59814
32552,-2.25251,-0.427901,-15.6715,3.18287,-4.27901
32556,-2.3243,-0.499684,-17.2114,3.18078,-4.99684
32560,-2.39916,-0.574551,-18.9828,3.17852,-5.74551
32564,-2.48661,-0.661998,-21.7231,3.17585,-6.61998
32568,-2.56821,-0.743598,-19.9831,3.17282,-7.43598
32572,-2.65123,-0.826613,-20.5654,3.16948,-8.26613
32576,-2.75413,-0.929517,-25.8339,3.16578,-9.29517
32580,-2.85179,-1.02717,-24.4704,3.16168,-10.2717
32584,-2.95453,-1.12992,-25.8088,3.15718,-11.2992
32588,-3.05343,-1.22881,-24.9524,3.15231,-12.2881
32592,-3.16616,-1.34155,-28.2351,3.14695,-13.4155
32596,-3.27761,-1.45299,-27.7505,3.14112,-14.5299
32600,-3.39614,-1.57153,-29.8624,3.13488,-15.7153
32604,-3.509,-1.68439,-27.7448,3.12803,-16.8439
32609,-3.64154,-1.81693,-32.7504,3.12067,-18.1693
32612,-3.76306,-1.93844,-30.5616,3.11297,-19.3844
32616,-3.88438,-2.05977,-30.5565,3.10479,-20.5977
32620,-4.00142,-2.17681,-29.6891,3.09621,-21.7681
32624,-4.13248,-2.30787,-32.6674,3.08695,-23.0787
32629,-4.26997,-2.44536,-33.0601,3.07678,-24.4536
32633,-4.41148,-2.58687,-34.5682,3.06619,-25.8687
32637,-4.53848,-2.71387,-30.6881,3.05496,-27.1387
32641,-4.66643,-2.84182,-31.6319,3.04346,-28.4182
32645,-4.78663,-2.96202,-30.0456,3.03161,-29.6202
32649,-4.8967,-3.07209,-28.0755,3.01957,-30.7209
32653,-5.03021,-3.2056,-33.9851,3.00697,-32.056
32657,-5.13794,-3.31332,-27.4883,2.99399,-33.1332
32660,-5.25718,-3.43256,-30.6582,2.98064,-34.3256
32664,-5.38206,-3.55745,-31.4529,2.96651,-35.5745
32668,-5.49467,-3.67006,-28.3828,2.95195,-36.7006
32673,-5.60974,-3.78513,-28.2866,2.93656,-37.8513
32676,-5.71719,-3.89257,-27.6153,2.92141,-38.9257
32680,-5.8276,-4.00299,-27.3596,2.90526,-40.0299
32685,-5.9398,-4.11518,-27.3644,2.88838,-41.1518
32689,-6.09625,-4.27163,-39.0636,2.87128,-42.7163
32693,-6.29931,-4.4747,-51.2396,2.85354,-44.747
32696,-6.35472,-4.53011,-13.9501,2.83555,-45.3011
32700,-6.21643,-4.39182,34.7493,2.81807,-43.9182
32704,-5.51066,-3.68605,178.696,2.80351,-36.8605
32708,-4.56603,-2.74141,236.877,2.79258,-27.4141
32712,-4.16257,-2.33796,100.681,2.78321,-23.3796
32716,-3.6658,-1.84118,123.976,2.77583,-18.4118
32720,-3.03576,-1.21114,157.411,2.77099,-12.1114
32724,-2.52174,-0.697122,128.294,2.76819,-6.97122
32729,-1.82456,5.55515e-05,165.699,2.76819,0.000555515
32733,-1.28475,0.539858,133.831,2.77037,5.39858
32737,-0.994545,0.830068,73.1673,2.77366,8.30068
32741,-0.332032,1.49258,164.888,2.77966,14.9258
32745,0.19708,2.02169,132.321,2.78774,20.2169
32749,0.396715,2.22133,50.5862,2.79651,22.2133
32753,0.834723,2.65934,109.493,2.80715,26.5934
32757,1.00215,2.82676,40.1382,2.81894,28.2676
32761,1.18532,3.00994,44.8513,2.83123,30.0994
32765,1.4218,3.24641,59.2984,2.84418,32.4641
32769,1.42025,3.24486,-0.394669,2.85692,32.4486
32773,1.53949,3.3641,30.4396,2.8701,33.641
32777,1.43775,3.26236,-26.1001,2.88282,32.6236
32780,1.1089,2.93351,-85.5948,2.89409,29.3351
32784,1.0089,2.83352,-25.0713,2.90539,28.3352
32789,0.783323,2.60794,-53.1225,2.91646,26.0794
32793,0.318274,2.14289,-111.865,2.92537,21.4289
32797,0.00700678,1.83162,-78.2363,2.93266,18.3162
32801,-0.353608,1.471,-80.2878,2.93926,14.71
32806,-0.66671,1.1579,-70.4829,2.94441,11.579
32810,-1.0462,0.778415,-86.9548,2.9478,7.78415
32815,-1.76548,0.0591325,-134.888,2.94812,0.591325
32821,-2.33662,-0.512003,-110.324,2.94547,-5.12003
32827,-2.95806,-1.13345,-104.329,2.93872,-11.3345
32831,-3.38896,-1.56434,-92.1373,2.9314,-15.6434
32837,-3.82613,-2.00152,-81.9579,2.92073,-20.0152
32841,-4.06769,-2.24307,-52.6558,2.91044,-22.4307
32850,-4.38524,-2.56062,-37.3419,2.88866,-25.6062
32855,-4.57471,-2.7501,-35.9728,2.87418,-27.501
32859,-4.70332,-2.87871,-28.878,2.86135,-28.7871
32865,-4.78616,-2.96155,-15.5418,2.84557,-29.6155
32870,-4.88188,-3.05727,-19.185,2.83032,-30.5727
32875,-5.02076,-3.19614,-26.2104,2.81338,-31.9614
32880,-5.17808,-3.35347,-29.2465,2.79534,-33.5347
32885,-5.33565,-3.51103,-30.7799,2.77737,-35.1103
32891,-5.50887,-3.68426,-32.5992,2.75779,-36.8426
32896,-5.49846,-3.67385,2.00069,2.73868,-36.7385
32901,-5.11022,-3.28561,71.1087,2.72074,-32.8561
32911,-3.92844,-2.10383,125.675,2.70096,-21.0383
32915,-3.55157,-1.72696,89.1025,2.69365,-17.2696
32919,-3.10276,-1.27815,105.197,2.6882,-12.7815
32923,-2.58526,-0.760649,125.053,2.68505,-7.60649
32928,-2.08172,-0.257111,121.286,2.68398,-2.57111
32932,-1.59271,0.231902,119.141,2.68494,2.31902
32936,-1.3103,0.514315,63.6884,2.68722,5.14315
32940,-1.16325,0.661361,34.3811,2.69005,6.61361
32945,-0.940493,0.88412,52.5071,2.6938,8.8412
32949,-0.750617,1.074,45.3219,2.6983,10.74
32953,-0.548912,1.2757,47.5281,2.70371,12.757
32957,-0.345881,1.47873,49.1446,2.70982,14.7873
32961,-0.191118,1.6335,36.7919,2.71669,16.335
32966,0.0422328,1.86685,53.4753,2.72484,18.6685
32970,0.200461,2.02507,34.675,2.73408,20.2507
32975,0.292736,2.11735,21.9015,2.743,21.1735
32979,0.297078,2.12169,1.0506,2.75177,21.2169
32984,0.190866,2.01548,-21.3916,2.76178,20.1548
32988,0.12402,1.94863,-15.9844,2.76992,19.4863
32992,0.0585048,1.88312,-15.1094,2.77809,18.8312
32997,-0.0711661,1.75345,-30.0986,2.78564,17.5345
33001,-0.216774,1.60784,-35.3043,2.79228,16.0784
33005,-0.391676,1.43294,-37.8782,2.79889,14.3294
33009,-0.495905,1.32871,-25.3014,2.80437,13.2871
33014,-0.59173,1.23288,-21.9767,2.80974,12.3288
33018,-0.727777,1.09684,-28.9633,2.81489,10.9684
33023,-0.866322,0.958291,-33.1185,2.8189,9.58291
33027,-1.00089,0.823721,-32.6462,2.8223,8.23721
33031,-1.09907,0.725547,-22.4221,2.82547,7.25547
33036,-1.16492,0.659688,-14.2362,2.82853,6.59688
33040,-1.24548,0.579133,-19.6193,2.8309,5.79133
33044,-1.26502,0.559598,-4.66596,2.83325,5.59598
33048,-1.2784,0.546215,-3.29386,2.83547,5.46215
33052,-1.26052,0.56409,4.433,2.83774,5.6409
33056,-1.25481,0.569802,1.44831,2.83999,5.69802
33060,-1.26847,0.556139,-3.37894,2.84224,5.56139
33064,-1.28067,0.543944,-3.0882,2.84439,5.43944
33068,-1.29325,0.531361,-3.10692,2.84654,5.31361
33072,-1.31665,0.507962,-5.9441,2.84854,5.07962
33076,-1.34458,0.480035,-6.85734,2.85049,4.80035
33080,-1.37732,0.447292,-8.29792,2.85226,4.47292
33084,-1.38409,0.440524,-1.66616,2.85405,4.40524
33088,-1.3685,0.45611,3.95818,2.85584,4.5611
33092,-1.33922,0.485397,7.12057,2.85784,4.85397
33096,-1.30239,0.522222,8.88418,2.86,5.22222
33100,-1.29087,0.533743,2.8266,2.86218,5.33743
33104,-1.25684,0.567769,8.59959,2.86443,5.67769
33108,-1.23583,0.588786,5.21249,2.8668,5.88786
33112,-1.21974,0.604875,4.04364,2.86921,6.04875
33116,-1.21106,0.613553,2.16146,2.87167,6.13553
33120,-1.18036,0.64425,7.7266,2.87423,6.4425
33124,-1.13419,0.690421,11.6053,2.87698,6.90421
33128,-1.09482,0.729796,9.93795,2.87987,7.29796
33133,-1.04175,0.782867,12.7317,2.88313,7.82867
33137,-0.980652,0.843961,15.057,2.88656,8.43961
33141,-0.908326,0.916287,16.3179,2.89062,9.16287
33145,-0.851674,0.972939,14.1088,2.89452,9.72939
33149,-0.783565,1.04105,17.0277,2.89869,10.4105
33153,-0.72945,1.09516,13.5495,2.90306,10.9516
33157,-0.678865,1.14575,12.3949,2.90774,11.4575
33161,-0.609038,1.21558,17.6821,2.91254,12.1558
33165,-0.529166,1.29545,20.0289,2.9177,12.9545
33169,-0.447427,1.37719,20.4576,2.92321,13.7719
33173,-0.354568,1.47005,22.8182,2.92919,14.7005
33177,-0.267412,1.5572,22.0467,2.93534,15.572
33181,-0.171304,1.65331,24.2343,2.9419,16.5331
33186,-0.0441998,1.78041,26.4406,2.95046,17.8041
33190,0.0633282,1.88794,25.1952,2.95852,18.8794
33194,0.176604,2.00122,26.4247,2.9671,20.0122
33198,0.282875,2.10749,26.6362,2.9755,21.0749
33202,0.39972,2.22433,28.9898,2.98447,22.2433
33206,0.509185,2.3338,27.5055,2.99376,23.338
33210,0.627115,2.45173,29.0168,3.00372,24.5173
33214,0.743965,2.56858,29.1575,3.01402,25.6858
33218,0.867184,2.6918,30.8793,3.02476,26.918
33222,0.985501,2.81011,29.615,3.03598,28.1011
33226,1.09769,2.9223,28.2683,3.04758,29.223
33230,1.20454,3.02915,26.8214,3.05965,30.2915
33234,1.32188,3.14649,29.0634,3.07235,31.4649
33238,1.42794,3.25256,27.012,3.08512,32.5256
33242,1.54856,3.37318,29.8975,3.09873,33.7318
33246,1.65346,3.47808,25.8519,3.11285,34.7808
33251,1.77761,3.60223,30.2185,3.12764,36.0223
33255,1.9004,3.72501,30.3368,3.14272,37.2501
33259,2.01803,3.84264,29.4735,3.15806,38.4264
